,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
8914,15142,Plains End Operating Services LLC,55650,Plains End,CO,Jefferson,GEN4,IC,OP,5.7,5.7,5.7,,5,2002,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.857499,-105.225967
8915,15142,Plains End Operating Services LLC,55650,Plains End,CO,Jefferson,GEN5,IC,OP,5.7,5.7,5.7,,5,2002,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.857499,-105.225967
8916,15142,Plains End Operating Services LLC,55650,Plains End,CO,Jefferson,GEN6,IC,OP,5.7,5.7,5.7,,5,2002,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.857499,-105.225967
8917,15142,Plains End Operating Services LLC,55650,Plains End,CO,Jefferson,GEN7,IC,OP,5.7,5.7,5.7,,5,2002,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.857499,-105.225967
8918,15142,Plains End Operating Services LLC,55650,Plains End,CO,Jefferson,GEN8,IC,OP,5.7,5.7,5.7,,5,2002,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.857499,-105.225967
8919,15142,Plains End Operating Services LLC,55650,Plains End,CO,Jefferson,GEN9,IC,OP,5.7,5.7,5.7,,5,2002,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.857499,-105.225967
8920,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G01,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8921,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G02,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8922,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G03,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8923,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G04,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8924,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G05,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8925,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G06,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8926,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G07,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8927,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G08,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8928,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G09,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8929,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G10,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8930,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G11,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8931,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G12,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8932,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G13,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8933,15142,Plains End Operating Services LLC,56516,Plains End II LLC,CO,Jefferson,2G14,IC,OP,8.4,8.3,8.3,,5,2008,NG,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Co of Colorado,22,39.8586,-105.2256
8944,15143,Platte River Power Authority,6761,Rawhide,CO,Larimer,A,GT,OP,89.3,65.0,65.0,,6,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Platte River Power Authority,22,40.860904999999995,-105.021207
8945,15143,Platte River Power Authority,6761,Rawhide,CO,Larimer,B,GT,OP,89.3,65.0,65.0,,8,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Platte River Power Authority,22,40.860904999999995,-105.021207
8946,15143,Platte River Power Authority,6761,Rawhide,CO,Larimer,C,GT,OP,89.3,65.0,65.0,,9,2002,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Platte River Power Authority,22,40.860904999999995,-105.021207
8947,15143,Platte River Power Authority,6761,Rawhide,CO,Larimer,D,GT,OP,89.3,65.0,65.0,,6,2004,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Platte River Power Authority,22,40.860904999999995,-105.021207
8948,15143,Platte River Power Authority,6761,Rawhide,CO,Larimer,F,GT,OP,149.6,128.0,128.0,,6,2008,NG,,,,,,N,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Platte River Power Authority,22,40.860904999999995,-105.021207
8949,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,1101,CT,OP,112.5,110.2,118.4,,6,1995,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8950,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,1201,CT,OP,112.5,110.2,118.4,,6,1995,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8951,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,1301,CT,OP,112.5,110.2,118.4,,6,1995,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8952,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,1401,CT,OP,112.5,110.2,118.4,,6,1995,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8953,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,1501,CA,OP,325.2,188.2,202.2,,5,1959,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8954,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,2101,CT,OP,183.6,161.8,172.3,,6,2002,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8955,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,2201,CT,OP,183.6,161.8,172.3,,6,2002,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8956,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,2301,CA,OP,258.4,232.6,247.7,,6,2002,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8957,15147,PSEG Fossil LLC,2398,Bergen Generating Station,NJ,Bergen,3,GT,OP,18.6,21.3,25.5,,7,1967,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.8375,-74.0244
8962,15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,NJ,Burlington,121,GT,OP,60.5,42.0,54.5,,6,2000,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.076611,-74.879172
8963,15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,NJ,Burlington,122,GT,OP,60.5,42.1,52.9,,6,2000,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.076611,-74.879172
8964,15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,NJ,Burlington,123,GT,OP,60.5,43.6,52.5,,6,2000,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.076611,-74.879172
8965,15147,PSEG Fossil LLC,2399,PSEG Burlington Generating Station,NJ,Burlington,124,GT,OP,60.5,42.5,53.8,,6,2000,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.076611,-74.879172
8971,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,11,GT,OP,41.8,43.7,52.1,,5,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8972,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,12,GT,OP,41.8,43.4,50.8,,5,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8973,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,13,GT,OP,41.8,43.0,51.7,,5,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8974,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,14,GT,OP,41.8,42.1,51.1,,5,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8975,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,21,GT,OP,41.8,43.1,51.0,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8976,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,22,GT,OP,41.8,42.1,52.0,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8977,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,23,GT,OP,41.8,43.0,50.9,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8978,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,24,GT,OP,41.8,43.0,51.9,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8979,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,31,GT,OP,41.8,43.4,50.6,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8980,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,32,GT,OP,41.8,43.4,51.7,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8981,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,33,GT,OP,41.8,43.8,51.1,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8982,15147,PSEG Fossil LLC,2400,PSEG Edison Generating Station,NJ,Middlesex,34,GT,OP,41.8,43.7,51.2,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.4911,-74.3956
8983,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,101,GT,OP,41.8,42.4,52.0,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8984,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,102,GT,OP,41.8,42.9,51.7,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8985,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,103,GT,OP,41.8,42.5,51.7,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8986,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,104,GT,OP,41.8,44.5,52.7,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8987,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,111,GT,OP,41.8,46.9,54.1,,12,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8988,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,112,GT,OP,41.8,47.7,55.6,,12,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8989,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,113,GT,OP,41.8,46.7,54.2,,12,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8990,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,114,GT,OP,41.8,46.8,54.2,,12,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8991,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,121,GT,OP,41.8,46.1,55.8,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,5.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8992,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,122,GT,OP,41.8,48.2,56.0,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,5.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8993,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,123,GT,OP,41.8,46.2,56.8,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,5.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8994,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,124,GT,OP,41.8,46.6,55.8,,6,1971,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,5.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8995,15147,PSEG Fossil LLC,2401,PSEG Essex Generating Station,NJ,Essex,9,GT,OP,93.6,81.0,91.1,,7,1990,NG,DFO,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.7372,-74.1206
8997,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,131,GT,OP,60.5,48.5,,,6,2012,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
8998,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,132,GT,OP,60.5,49.5,,,6,2012,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
8999,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,133,GT,OP,60.5,48.4,,,6,2012,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9000,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,134,GT,OP,60.5,47.4,,,6,2012,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9001,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,141,GT,OP,60.5,44.6,,,6,2012,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9002,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,142,GT,OP,60.5,49.6,,,6,2012,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9003,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,9,GT,OP,18.5,21.9,26.1,,5,1967,NG,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2013.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9004,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,N121,GT,OP,60.5,44.5,50.0,,8,2001,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9005,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,N122,GT,OP,60.5,43.9,49.8,,8,2001,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9006,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,N123,GT,OP,60.5,46.1,48.5,,8,2001,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9007,15147,PSEG Fossil LLC,2404,PSEG Kearny Generating Station,NJ,Hudson,N124,GT,OP,60.5,44.5,49.4,,8,2001,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.737283000000005,-74.096464
9008,15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,NJ,Union,1001,CA,OP,315.0,277.3,288.8,,4,2006,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.6217,-74.2072
9009,15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,NJ,Union,1101,CT,OP,181.4,171.4,178.5,,4,2006,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.6217,-74.2072
9010,15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,NJ,Union,1201,CT,OP,181.4,171.4,178.5,,4,2006,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.6217,-74.2072
9011,15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,NJ,Union,2001,CA,OP,315.0,276.4,291.1,,4,2006,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,Y,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.6217,-74.2072
9012,15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,NJ,Union,2101,CT,OP,181.4,170.9,180.0,,4,2006,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.6217,-74.2072
9013,15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,NJ,Union,2201,CT,OP,181.4,170.9,180.0,,4,2006,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.6217,-74.2072
9014,15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,NJ,Union,3,GT,SB,18.5,21.0,24.0,,7,1967,NG,,,,,,N,Y,Y,S,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.6217,-74.2072
9015,15147,PSEG Fossil LLC,2406,PSEG Linden Generating Station,NJ,Union,5,GT,OP,96.1,89.7,90.0,,6,2000,NG,KER,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Public Service Elec & Gas Co,22,40.6217,-74.2072
