,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
2584,4716,Dairyland Power Coop,4271,John P Madgett,WI,Buffalo,1,ST,OP,387.0,386.3,389.0,,11,1979,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Dairyland Power Coop,22,44.303583,-91.91264699999999
2776,5109,The DTE Electric Company,1733,Monroe,MI,Monroe,1,ST,OP,817.2,668.0,770.0,,6,1971,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,,,,Y,,,DFO,,,,ITC Transmission,22,41.8906,-83.3464
2777,5109,The DTE Electric Company,1733,Monroe,MI,Monroe,2,ST,OP,822.6,748.0,795.0,,3,1973,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,,Y,,,DFO,,,,ITC Transmission,22,41.8906,-83.3464
2778,5109,The DTE Electric Company,1733,Monroe,MI,Monroe,3,ST,OP,822.6,752.0,795.0,,5,1973,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,ITC Transmission,22,41.8906,-83.3464
2779,5109,The DTE Electric Company,1733,Monroe,MI,Monroe,4,ST,OP,817.2,762.0,775.0,,5,1974,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,ITC Transmission,22,41.8906,-83.3464
2808,5109,The DTE Electric Company,1740,River Rouge,MI,Wayne,2,ST,OP,292.5,251.0,260.0,,11,1957,SUB,BIT,NG,OG,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,ITC Transmission,22,42.2739,-83.1119
2809,5109,The DTE Electric Company,1740,River Rouge,MI,Wayne,3,ST,OP,358.1,276.0,280.0,,10,1958,SUB,BIT,NG,OG,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,ITC Transmission,22,42.2739,-83.1119
2819,5109,The DTE Electric Company,1743,St Clair,MI,St Clair,1,ST,OP,168.7,152.0,158.0,,8,1953,SUB,BIT,DFO,RFO,WO,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,ITC Transmission,22,42.7642,-82.4719
2823,5109,The DTE Electric Company,1743,St Clair,MI,St Clair,2,ST,OP,156.2,153.0,162.0,,11,1953,SUB,BIT,WO,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,ITC Transmission,22,42.7642,-82.4719
2824,5109,The DTE Electric Company,1743,St Clair,MI,St Clair,3,ST,OP,156.2,165.0,168.0,,6,1954,SUB,BIT,WO,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,ITC Transmission,22,42.7642,-82.4719
2825,5109,The DTE Electric Company,1743,St Clair,MI,St Clair,4,ST,OP,168.7,147.0,155.0,,10,1954,SUB,BIT,WO,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,ITC Transmission,22,42.7642,-82.4719
2826,5109,The DTE Electric Company,1743,St Clair,MI,St Clair,6,ST,OP,352.7,307.0,321.0,,4,1961,SUB,BIT,NG,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,ITC Transmission,22,42.7642,-82.4719
2827,5109,The DTE Electric Company,1743,St Clair,MI,St Clair,7,ST,OP,544.5,450.0,450.0,,4,1969,SUB,BIT,DFO,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,42.7642,-82.4719
2832,5109,The DTE Electric Company,1745,Trenton Channel,MI,Wayne,7,ST,OP,120.0,111.0,110.0,,6,1949,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,42.1217,-83.1808
2833,5109,The DTE Electric Company,1745,Trenton Channel,MI,Wayne,8,ST,OP,120.0,78.0,100.0,,2,1950,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,42.1217,-83.1808
2834,5109,The DTE Electric Company,1745,Trenton Channel,MI,Wayne,9,ST,OP,535.5,524.0,520.0,,1,1968,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Transmission,22,42.1217,-83.1808
2848,5109,The DTE Electric Company,6034,Belle River,MI,St Clair,ST1,ST,OP,697.5,642.0,635.0,,8,1984,SUB,DFO,,,,,Y,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,,,,,ITC Transmission,22,42.7756,-82.495
2849,5109,The DTE Electric Company,6034,Belle River,MI,St Clair,ST2,ST,OP,697.5,642.0,635.0,,7,1985,SUB,DFO,,,,,Y,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,,,,,ITC Transmission,22,42.7756,-82.495
2927,5269,Dominion Energy Services Co,876,Kincaid Generation LLC,IL,Christian,1,ST,OP,659.5,579.0,579.0,,6,1967,SUB,NG,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Commonwealth Edison Co,22,39.590556,-89.49638900000001
2928,5269,Dominion Energy Services Co,876,Kincaid Generation LLC,IL,Christian,2,ST,OP,659.5,579.0,579.0,,6,1968,SUB,NG,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Commonwealth Edison Co,22,39.590556,-89.49638900000001
3167,5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,IL,Randolph,1,ST,OP,625.1,581.0,595.0,,7,1970,SUB,DFO,OTH,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,Y,,,DFO,,,,Illinois Power Co,22,38.205,-89.8544
3168,5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,IL,Randolph,2,ST,OP,634.5,586.0,600.0,,3,1973,SUB,DFO,OTH,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,,Y,,,DFO,,,,Illinois Power Co,22,38.205,-89.8544
3169,5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,IL,Randolph,3,ST,OP,634.5,608.0,615.0,,4,1975,SUB,DFO,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Illinois Power Co,22,38.205,-89.8544
3170,5517,Dynegy Midwest Generation Inc,891,Havana,IL,Mason,6,ST,OP,488.0,428.0,431.0,,6,1978,SUB,DFO,BIT,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,N,,,DFO,,,,Central Illinois Pub Serv Co,22,40.2797,-90.08
3171,5517,Dynegy Midwest Generation Inc,892,Hennepin Power Station,IL,Putnam,1,ST,OP,75.0,68.0,70.0,,6,1953,SUB,NG,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Illinois Power Co,22,41.3028,-89.315
3172,5517,Dynegy Midwest Generation Inc,892,Hennepin Power Station,IL,Putnam,2,ST,OP,231.3,217.0,226.0,,5,1959,SUB,NG,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Illinois Power Co,22,41.3028,-89.315
3181,5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,4,ST,OP,112.5,88.0,91.0,,6,1954,SUB,NG,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Illinois Power Co,22,38.8639,-90.1347
3182,5517,Dynegy Midwest Generation Inc,898,Wood River,IL,Madison,5,ST,OP,387.6,368.0,374.0,,7,1964,SUB,NG,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Illinois Power Co,22,38.8639,-90.1347
3324,5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,1,ST,OP,183.3,167.0,167.0,,8,1953,SUB,NG,,,,,Y,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,DFO,,,Ameren Illinois Company,22,37.2094,-88.858889
3325,5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,2,ST,OP,183.3,167.0,167.0,,9,1953,SUB,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,DFO,,,Ameren Illinois Company,22,37.2094,-88.858889
3326,5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,3,ST,OP,183.3,167.0,167.0,,5,1954,SUB,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,DFO,,,Ameren Illinois Company,22,37.2094,-88.858889
3327,5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,4,ST,OP,183.3,167.0,167.0,,8,1954,SUB,NG,,,,,Y,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,DFO,,,Ameren Illinois Company,22,37.2094,-88.858889
3328,5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,5,ST,OP,183.3,167.0,167.0,,6,1955,SUB,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,DFO,,,Ameren Illinois Company,22,37.2094,-88.858889
3329,5748,Electric Energy Inc,887,Joppa Steam,IL,Massac,6,ST,OP,183.3,167.0,167.0,,8,1955,SUB,,,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,DFO,,,Ameren Illinois Company,22,37.2094,-88.858889
3356,5860,Empire District Electric Co,1239,Riverton,KS,Cherokee,7,ST,OP,37.5,38.0,38.0,,6,1950,SUB,BIT,NG,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,1.0,2014.0,1.0,2016.0,N,Y,,Y,,,,NG,,,,Empire District Electric Co,22,37.072616,-94.698704
3357,5860,Empire District Electric Co,1239,Riverton,KS,Cherokee,8,ST,OP,50.0,54.0,54.0,,6,1954,SUB,BIT,NG,,PC,,Y,Y,Y,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,1.0,2014.0,1.0,2016.0,N,Y,,Y,,,,NG,,,,Empire District Electric Co,22,37.072616,-94.698704
3359,5860,Empire District Electric Co,2076,Asbury,MO,Jasper,1,ST,OP,212.8,189.0,189.0,,6,1970,SUB,BIT,DFO,TDF,,,Y,Y,Y,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,2.0,2015.0,,,N,Y,,Y,,,,DFO,,,,Empire District Electric Co,22,37.361315000000005,-94.58926
3360,5860,Empire District Electric Co,2076,Asbury,MO,Jasper,2,ST,OP,18.7,14.5,14.5,,4,1986,SUB,BIT,DFO,TDF,,,Y,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,1.0,2014.0,N,Y,,Y,,,,,,,,Empire District Electric Co,22,37.361315000000005,-94.58926
4040,6526,FirstEnergy Generation Corp,2835,FirstEnergy Ashtabula,OH,Ashtabula,5,ST,OP,256.0,244.0,244.0,,12,1958,SUB,BIT,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,Y,,,,,,,,,,,,,,,,3.0,2015.0,N,Y,,Y,,,,DFO,,,,American Transmission Systems Inc,22,41.9086,-80.7697
4041,6526,FirstEnergy Generation Corp,2837,FirstEnergy Eastlake,OH,Lake,1,ST,OP,123.0,132.0,132.0,,9,1953,SUB,BIT,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,Y,,,,,,,,,,,,,,,,3.0,2015.0,N,Y,,Y,,,,DFO,,,,American Transmission Systems Inc,22,41.6711,-81.4425
4042,6526,FirstEnergy Generation Corp,2837,FirstEnergy Eastlake,OH,Lake,2,ST,OP,123.0,132.0,132.0,,12,1953,SUB,BIT,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,Y,,,,,,,,,,,,,,,,3.0,2015.0,N,Y,,Y,,,,DFO,,,,American Transmission Systems Inc,22,41.6711,-81.4425
4043,6526,FirstEnergy Generation Corp,2837,FirstEnergy Eastlake,OH,Lake,3,ST,OP,123.0,132.0,132.0,,8,1954,SUB,BIT,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,Y,,,,,,,,,,,,,,,,3.0,2015.0,N,Y,,Y,,,,DFO,,,,American Transmission Systems Inc,22,41.6711,-81.4425
4045,6526,FirstEnergy Generation Corp,2838,FirstEnergy Lake Shore,OH,Cuyahoga,18,ST,OP,256.0,245.0,245.0,,6,1962,SUB,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,Y,,,,,,,,,,,,,,,,3.0,2015.0,N,Y,,Y,,,,DFO,,,,American Transmission Systems Inc,22,41.5356,-81.6419
4120,6589,Georgia-Pacific Consr Prods LP-Muskogee,10362,Muskogee Mill,OK,Muskogee,GEN1,ST,OP,25.0,13.4,12.1,,3,1978,SUB,NG,BIT,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Oklahoma Gas & Electric Co,322122,35.7322,-95.2939
4121,6589,Georgia-Pacific Consr Prods LP-Muskogee,10362,Muskogee Mill,OK,Muskogee,GEN2,ST,OP,44.5,17.6,24.6,,3,1979,SUB,NG,BIT,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Oklahoma Gas & Electric Co,322122,35.7322,-95.2939
4122,6589,Georgia-Pacific Consr Prods LP-Muskogee,10362,Muskogee Mill,OK,Muskogee,GEN3,ST,OP,44.5,32.9,35.2,,11,1982,SUB,NG,BIT,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Oklahoma Gas & Electric Co,322122,35.7322,-95.2939
4203,6779,City of Fremont - (NE),2240,Lon Wright,NE,Dodge,6,ST,OP,16.5,15.0,15.0,,8,1957,SUB,NG,PG,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Fremont City of,22,41.4281,-96.4623
4204,6779,City of Fremont - (NE),2240,Lon Wright,NE,Dodge,7,ST,OP,22.0,20.0,20.0,,8,1963,SUB,NG,PG,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Fremont City of,22,41.4281,-96.4623
4205,6779,City of Fremont - (NE),2240,Lon Wright,NE,Dodge,8,ST,OP,91.5,85.0,85.0,,1,1977,SUB,NG,PG,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Fremont City of,22,41.4281,-96.4623
4485,7140,Georgia Power Co,6257,Scherer,GA,Monroe,1,ST,OP,891.0,837.0,837.0,,3,1982,SUB,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,6.0,2013.0,,,N,Y,,Y,,,,DFO,,,,Georgia Power Co,22,33.0606,-83.8075
4486,7140,Georgia Power Co,6257,Scherer,GA,Monroe,2,ST,OP,891.0,850.0,850.0,,2,1984,SUB,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,6.0,2013.0,,,N,Y,,Y,,,,DFO,,,,Georgia Power Co,22,33.0606,-83.8075
4487,7140,Georgia Power Co,6257,Scherer,GA,Monroe,3,ST,OP,891.0,870.0,870.0,,1,1987,SUB,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,6.0,2014.0,,,N,Y,,Y,,,,DFO,,,,Georgia Power Co,22,33.0606,-83.8075
4488,7140,Georgia Power Co,6257,Scherer,GA,Monroe,4,ST,OP,891.0,849.7,866.0,,2,1989,SUB,DFO,,,,,N,Y,,J,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,6.0,2014.0,,,N,Y,,Y,,,,DFO,,,,Georgia Power Co,22,33.0606,-83.8075
4603,7353,Golden Valley Elec Assn Inc,6288,Healy,AK,Denali Borough,1,ST,OP,28.0,25.0,25.0,,11,1967,SUB,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Golden Valley Elec Assn Inc,22,63.8542,-148.95
4681,7490,Grand River Dam Authority,165,GRDA,OK,Mayes,1,ST,OP,540.0,490.0,490.0,,6,1981,SUB,NG,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Grand River Dam Authority,22,36.190278,-95.2894
4682,7490,Grand River Dam Authority,165,GRDA,OK,Mayes,2,ST,OP,594.0,520.0,520.0,,10,1985,SUB,NG,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Grand River Dam Authority,22,36.190278,-95.2894
4719,7570,Great River Energy,2824,Stanton,ND,Mercer,1,ST,OP,190.2,188.5,188.5,,4,1967,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Great River Energy,22,47.286643,-101.331908
4986,8245,City of Hastings - (NE),60,Whelan Energy Center,NE,Adams,1,ST,OP,76.3,77.0,77.0,,7,1981,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Nebraska Public Power District,22,40.580872,-98.312437
4987,8245,City of Hastings - (NE),60,Whelan Energy Center,NE,Adams,2,ST,OP,248.0,232.0,232.0,,6,2011,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Nebraska Public Power District,22,40.580872,-98.312437
5062,8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,3,ST,OP,10.0,10.0,10.0,,4,1965,SUB,WDS,NG,BIT,LIG,,N,Y,,S,,Y,Electric Utility,1,T,N,N,,,,,,,,,,,,,,,,,,N,N,,Y,,,,SUB,WDS,DFO,,Minnesota Power Inc,22,47.4294,-92.935
5063,8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,5,ST,OP,19.5,19.5,19.5,,8,1985,SUB,WDS,NG,BIT,LIG,,N,Y,,S,,Y,Electric Utility,1,T,N,N,,,,,,,,,,,,,,,,,,N,N,,Y,,,,SUB,WDS,DFO,,Minnesota Power Inc,22,47.4294,-92.935
5064,8543,Hibbing Public Utilities Comm,1979,Hibbing,MN,St Louis,6,ST,OP,6.4,1.0,6.4,,2,1996,SUB,WDS,NG,BIT,LIG,,N,Y,,S,,Y,Electric Utility,1,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,SUB,WDS,DFO,,Minnesota Power Inc,22,47.4294,-92.935
5433,9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,1,ST,OP,217.3,200.5,204.7,,2,1955,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,Y,,,,,5.0,5.0,3.0,2013.0,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Indiana-Kentucky Electric Corp,22,38.7378,-85.4206
5434,9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,2,ST,OP,217.3,200.5,204.7,,5,1955,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,Y,,,,,5.0,5.0,3.0,2013.0,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Indiana-Kentucky Electric Corp,22,38.7378,-85.4206
5435,9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,3,ST,OP,217.3,200.5,204.7,,7,1955,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,Y,,,,,5.0,5.0,3.0,2013.0,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Indiana-Kentucky Electric Corp,22,38.7378,-85.4206
5436,9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,4,ST,OP,217.3,200.5,204.7,,10,1955,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,Y,,,,,5.0,5.0,5.0,2013.0,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Indiana-Kentucky Electric Corp,22,38.7378,-85.4206
5437,9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,5,ST,OP,217.3,200.5,204.7,,11,1955,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,Y,,,,,5.0,5.0,5.0,2013.0,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Indiana-Kentucky Electric Corp,22,38.7378,-85.4206
5438,9269,Indiana-Kentucky Electric Corp,983,Clifty Creek,IN,Jefferson,6,ST,OP,217.3,200.5,204.7,,3,1956,SUB,BIT,,,,,Y,Y,,S,,N,Electric Utility,1,,N,Y,,,,,5.0,5.0,5.0,2013.0,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Indiana-Kentucky Electric Corp,22,38.7378,-85.4206
5537,9324,Indiana Michigan Power Co,6166,Rockport,IN,Spencer,1,ST,OP,"1,300.0","1,300.0","1,299.0",,12,1984,SUB,BIT,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Indiana Michigan Power Co,22,37.9256,-87.0372
5538,9324,Indiana Michigan Power Co,6166,Rockport,IN,Spencer,2,ST,OP,"1,300.0","1,300.0","1,299.0",,12,1989,SUB,BIT,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Indiana Michigan Power Co,22,37.9256,-87.0372
5598,9417,Interstate Power and Light Co,1047,Lansing,IA,Allamakee,3,ST,SB,37.5,29.4,29.5,,1,1957,SUB,BIT,,,,,Y,Y,Y,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2014.0,N,Y,,Y,,,,DFO,,,,ITC Midwest LLC,22,43.3359,-91.1675
5599,9417,Interstate Power and Light Co,1047,Lansing,IA,Allamakee,4,ST,OP,274.5,247.5,249.6,,5,1977,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,ITC Midwest LLC,22,43.3359,-91.1675
5602,9417,Interstate Power and Light Co,1048,Milton L Kapp,IA,Clinton,2,ST,OP,218.5,204.4,205.3,,1,1967,SUB,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,NG,,,,ITC Midwest LLC,22,41.8081,-90.233611
5606,9417,Interstate Power and Light Co,1073,Prairie Creek,IA,Linn,1,ST,OP,14.6,2.4,2.4,,4,1997,SUB,NG,,,,,Y,Y,,S,,Y,Electric Utility,1,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,,,,,ITC Midwest LLC,22,41.944039000000004,-91.639167
5607,9417,Interstate Power and Light Co,1073,Prairie Creek,IA,Linn,3,ST,OP,50.0,35.8,39.2,,10,1958,SUB,NG,,,,,Y,Y,,S,,Y,Electric Utility,1,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,,,,,ITC Midwest LLC,22,41.944039000000004,-91.639167
5608,9417,Interstate Power and Light Co,1073,Prairie Creek,IA,Linn,4,ST,OP,148.8,118.5,122.7,,4,1967,SUB,NG,,,,,Y,Y,,S,,Y,Electric Utility,1,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,,,,,ITC Midwest LLC,22,41.944039000000004,-91.639167
5611,9417,Interstate Power and Light Co,1104,Burlington,IA,Des Moines,1,ST,OP,212.0,207.7,211.6,,6,1968,SUB,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,ITC Midwest LLC,22,40.7412,-91.116667
5625,9417,Interstate Power and Light Co,6254,Ottumwa,IA,Wapello,1,ST,OP,725.9,708.3,712.2,,5,1981,SUB,,,,,,N,Y,,J,,N,Electric Utility,1,,N,Y,20.1,20.1,12.0,2014.0,,,,,ST,SUB,12.0,2014.0,,,,,,N,Y,,Y,,,,DFO,,,,ITC Midwest LLC,22,41.0961,-92.55583299999999
5788,9996,City of Kansas City - (KS),1295,Quindaro,KS,Wyandotte,ST1,ST,OP,81.6,72.0,72.0,,5,1965,SUB,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,N,,Y,,,,NG,DFO,,,City of Kansas City - (KS),22,39.1492,-94.6381
5789,9996,City of Kansas City - (KS),1295,Quindaro,KS,Wyandotte,ST2,ST,OP,157.5,135.0,135.0,,12,1971,SUB,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,City of Kansas City - (KS),22,39.1492,-94.6381
5790,9996,City of Kansas City - (KS),6064,Nearman Creek,KS,Wyandotte,1,ST,OP,261.0,229.0,229.0,,6,1981,SUB,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Kansas City City of,22,39.1681,-94.6975
