,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
12384,19724,Vanderbilt University,52048,Vanderbilt University Power Plant,TN,Davidson,GEN2,ST,OP,4.5,4.5,4.5,,6,1989,BIT,,,,,,N,N,,S,,N,Commercial CHP,5,,N,N,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Nashville Electric Service,611,36.145896,-86.803833
12462,19876,Virginia Electric & Power Co,3796,Bremo Bluff,VA,Fluvanna,3,ST,OP,69.0,71.0,74.0,,6,1950,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,4.0,2014.0,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,37.7089,-78.2878
12463,19876,Virginia Electric & Power Co,3796,Bremo Bluff,VA,Fluvanna,4,ST,OP,185.2,156.0,161.0,,8,1958,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,Y,4.0,2014.0,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,37.7089,-78.2878
12464,19876,Virginia Electric & Power Co,3797,Chesterfield,VA,Chesterfield,3,ST,OP,112.5,97.5,101.5,,12,1952,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,37.3822,-77.3833
12465,19876,Virginia Electric & Power Co,3797,Chesterfield,VA,Chesterfield,4,ST,OP,187.5,162.5,167.5,,6,1960,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,37.3822,-77.3833
12466,19876,Virginia Electric & Power Co,3797,Chesterfield,VA,Chesterfield,5,ST,OP,359.0,336.0,342.0,,8,1964,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,37.3822,-77.3833
12467,19876,Virginia Electric & Power Co,3797,Chesterfield,VA,Chesterfield,6,ST,OP,693.9,657.0,690.0,,12,1969,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,37.3822,-77.3833
12485,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,3,ST,OP,185.2,156.0,162.0,,6,1959,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,1.0,2015.0,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.7711,-76.3019
12490,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,ST1,ST,OP,112.5,111.0,111.0,,6,1953,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,1.0,2015.0,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.7711,-76.3019
12491,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,ST2,ST,OP,112.5,111.0,111.0,,12,1954,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,1.0,2015.0,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.7711,-76.3019
12492,19876,Virginia Electric & Power Co,3803,Chesapeake,VA,Chesapeake,ST4,ST,OP,239.3,217.0,221.0,,5,1962,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,1.0,2015.0,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.7711,-76.3019
12507,19876,Virginia Electric & Power Co,3809,Yorktown,VA,York,1,ST,OP,187.5,159.0,162.0,,7,1957,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,1.0,2015.0,,Y,,Y,,,,NG,DFO,DFO,,Virginia Electric & Power Co,22,37.2144,-76.4611
12508,19876,Virginia Electric & Power Co,3809,Yorktown,VA,York,2,ST,OP,187.5,164.0,165.0,,1,1959,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,1.0,2015.0,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,37.2144,-76.4611
12510,19876,Virginia Electric & Power Co,3954,Mt Storm,WV,Grant,1,ST,OP,570.2,524.0,539.0,,9,1965,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,30.0,30.0,6.0,2013.0,,,,,,,,,N,,,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,39.2008,-79.2636
12511,19876,Virginia Electric & Power Co,3954,Mt Storm,WV,Grant,2,ST,OP,570.2,555.0,570.0,,7,1966,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,,,,,,,,,,,,,,N,,,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,39.2008,-79.2636
12512,19876,Virginia Electric & Power Co,3954,Mt Storm,WV,Grant,3,ST,OP,522.0,520.0,537.0,,12,1973,BIT,WO,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,39.2008,-79.2636
12533,19876,Virginia Electric & Power Co,7213,Clover,VA,Halifax,1,ST,OP,424.0,431.0,435.0,,10,1995,BIT,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.869,-78.704
12534,19876,Virginia Electric & Power Co,7213,Clover,VA,Halifax,2,ST,OP,424.0,434.0,438.0,,3,1996,BIT,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.869,-78.704
12544,19876,Virginia Electric & Power Co,10771,Hopewell Power Station,VA,Hopewell City,1,ST,OP,71.1,63.0,63.0,,7,1992,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,WDS,8.0,2013.0,N,,,,,N,,,Y,,,,NG,,,,Virginia Electric & Power Co,22,37.297834,-77.28298199999999
12545,19876,Virginia Electric & Power Co,10773,Altavista Power Station,VA,Campbell,1,ST,OP,71.1,63.0,63.0,,2,1992,BIT,BIT,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,WDS,5.0,2013.0,N,,,,,,,,Y,,,,NG,,,,Virginia Electric & Power Co,22,37.118674,-79.273551
12546,19876,Virginia Electric & Power Co,10774,Southampton Power Station,VA,Southampton,1,ST,OP,71.1,63.0,63.0,,3,1992,BIT,,,,,,N,Y,,S,,Y,Electric Utility,1,T,N,Y,,,,,,,,,,WDS,10.0,2013.0,Y,10.0,2013.0,,,,,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.6525,-76.9953
12553,19876,Virginia Electric & Power Co,52007,Mecklenburg Power Station,VA,Mecklenburg,GEN1,ST,OP,69.9,69.0,69.0,,11,1992,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.6,-78.53
12554,19876,Virginia Electric & Power Co,52007,Mecklenburg Power Station,VA,Mecklenburg,GEN2,ST,OP,69.9,69.0,69.0,,11,1992,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,36.6,-78.53
12567,19876,Virginia Electric & Power Co,56808,Virginia City Hybrid Energy Center,VA,Wise,1,ST,OP,668.0,600.0,614.0,,7,2012,BIT,WC,WDS,DFO,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,,Y,Y,,,,,,,,Appalachian Power Co,22,36.916389,-82.33805500000001
12779,20508,MeadWestvaco Corp,50900,Covington Facility,VA,Covington,GEN1,ST,OP,10.5,10.5,10.5,,1,1939,BIT,BIT,NG,WDS,RFO,DFO,Y,Y,,S,,Y,Industrial CHP,7,T,N,Y,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,RFO,,,Virginia Electric & Power Co,32213,37.799721999999996,-79.9947
12780,20508,MeadWestvaco Corp,50900,Covington Facility,VA,Covington,GEN2,ST,OP,10.5,10.5,10.5,,1,1946,BIT,BIT,NG,WDS,RFO,DFO,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,RFO,,,Virginia Electric & Power Co,32213,37.799721999999996,-79.9947
12781,20508,MeadWestvaco Corp,50900,Covington Facility,VA,Covington,GEN3,ST,OP,10.5,10.5,10.5,,1,1951,BIT,BIT,NG,WDS,RFO,DFO,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,RFO,,,Virginia Electric & Power Co,32213,37.799721999999996,-79.9947
12783,20508,MeadWestvaco Corp,50900,Covington Facility,VA,Covington,GEN5,ST,OP,34.0,32.5,32.5,,9,1989,BIT,WDS,BIT,RFO,NG,DFO,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,NG,,,Virginia Electric & Power Co,32213,37.799721999999996,-79.9947
12875,20847,Wisconsin Electric Power Co,1769,Presque Isle,MI,Marquette,5,ST,OP,90.0,55.0,55.0,,12,1974,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,1.0,2017.0,N,Y,,Y,,,,DFO,,,,American Transmission Co,22,46.5789,-87.395
12876,20847,Wisconsin Electric Power Co,1769,Presque Isle,MI,Marquette,6,ST,OP,90.0,55.0,55.0,,4,1975,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,,Y,,,,,,,,,,,,,,,,1.0,2017.0,N,Y,,Y,,,,DFO,,,,American Transmission Co,22,46.5789,-87.395
12913,20847,Wisconsin Electric Power Co,4042,Valley,WI,Milwaukee,1,ST,OP,136.0,128.0,113.5,,6,1968,BIT,,,,,,N,Y,,S,,Y,Electric Utility,1,T,,N,,,,,,,,,,,,,,,,,,N,Y,,Y,N,,,NG,DFO,PG,,American Transmission Co,22,43.0303,-87.9233
12914,20847,Wisconsin Electric Power Co,4042,Valley,WI,Milwaukee,2,ST,OP,136.0,128.0,113.5,,3,1969,BIT,,,,,,N,Y,,S,,Y,Electric Utility,1,T,,N,,,,,,,,,,,,,,,,,,N,Y,,Y,N,,,NG,DFO,PG,,American Transmission Co,22,43.0303,-87.9233
12937,20847,Wisconsin Electric Power Co,7549,Milwaukee County,WI,Milwaukee,1,ST,OP,11.0,7.0,7.0,,3,1996,BIT,,,,,,N,N,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Wisconsin Electric Power Co,22,43.046,-88.0281
12945,20847,Wisconsin Electric Power Co,56068,Elm Road Generating Station,WI,Milwaukee,1,ST,OP,701.3,634.0,634.0,,2,2010,BIT,NG,PG,,,,N,Y,,W,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,,,,,American Transmission Co,22,42.8492,-87.8336
12946,20847,Wisconsin Electric Power Co,56068,Elm Road Generating Station,WI,Milwaukee,2,ST,OP,701.3,634.0,634.0,,1,2011,BIT,NG,PG,,,,N,Y,,W,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,,,,,American Transmission Co,22,42.8492,-87.8336
13111,21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,MI,Wayne,4,ST,OP,11.5,10.5,11.5,,1,1948,BIT,SUB,NG,TDF,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Wyandotte Municipal Serv Comm,22,42.2081,-83.1453
13114,21048,Wyandotte Municipal Serv Comm,1866,Wyandotte,MI,Wayne,7,ST,OP,32.0,32.0,35.0,,7,1986,BIT,SUB,TDF,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Wyandotte Municipal Serv Comm,22,42.2081,-83.1453
13160,21223,University of Northern Iowa,50088,University of Northern Iowa,IA,Black Hawk,GEN1,ST,OP,7.5,7.5,7.5,,11,1982,BIT,PC,DFO,,,,Y,Y,,S,,Y,Commercial CHP,5,B,N,N,,,,,,,,,,,,,,,,,,N,Y,Y,,,,,DFO,NG,,,Cedar Falls Utilities,611,42.513608000000005,-92.459122
13199,21554,Seminole Electric Cooperative Inc,136,Seminole,FL,Putnam,1,ST,OP,735.9,675.0,685.0,,2,1984,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,,,,,DFO,,,,Seminole Electric Cooperative Inc,22,29.733056,-81.632778
13200,21554,Seminole Electric Cooperative Inc,136,Seminole,FL,Putnam,2,ST,OP,735.9,688.0,698.0,,1,1985,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,,,,,DFO,,,,Seminole Electric Cooperative Inc,22,29.733056,-81.632778
13244,22001,Sunbury Generation LP,3152,Sunbury Generation LP,PA,Snyder,1,ST,OP,89.1,80.0,80.0,,11,1949,BIT,WC,PC,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,PPL Electric Utilities Corp,22,40.8361,-76.825
13245,22001,Sunbury Generation LP,3152,Sunbury Generation LP,PA,Snyder,2,ST,OP,89.1,80.0,80.0,,9,1949,BIT,WC,PC,,,,Y,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,PPL Electric Utilities Corp,22,40.8361,-76.825
13246,22001,Sunbury Generation LP,3152,Sunbury Generation LP,PA,Snyder,3,ST,OP,103.5,94.0,94.0,,4,1951,BIT,WC,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,PPL Electric Utilities Corp,22,40.8361,-76.825
13247,22001,Sunbury Generation LP,3152,Sunbury Generation LP,PA,Snyder,4,ST,OP,156.2,128.0,134.0,,8,1953,BIT,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,PPL Electric Utilities Corp,22,40.8361,-76.825
13267,22053,Kentucky Power Co,1353,Big Sandy,KY,Lawrence,1,ST,OP,280.5,260.0,260.0,,1,1963,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,Y,,Y,,,,DFO,,,,Kentucky Power Co,22,38.1707,-82.6176
13268,22053,Kentucky Power Co,1353,Big Sandy,KY,Lawrence,2,ST,OP,816.3,800.0,800.0,,10,1969,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,6.0,2015.0,N,Y,,,Y,,,DFO,,,,Kentucky Power Co,22,38.1707,-82.6176
13275,22125,"Cayuga Operating Company, LLC",2535,Cayuga Operating Company,NY,Tompkins,1,ST,OP,155.3,151.6,154.8,,9,1955,BIT,DFO,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,New York State Elec & Gas Corp,22,42.6028,-76.6336
13276,22125,"Cayuga Operating Company, LLC",2535,Cayuga Operating Company,NY,Tompkins,2,ST,OP,167.2,153.0,152.9,,10,1958,BIT,DFO,,,,,N,Y,,W,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,New York State Elec & Gas Corp,22,42.6028,-76.6336
13277,22129,Somerset Operating Co LLC,6082,Somerset Operating Co LLC,NY,Niagara,1,ST,OP,655.1,679.4,686.0,,8,1984,BIT,PC,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,KER,,,New York State Elec & Gas Corp,22,43.358889000000005,-78.604722
13283,22146,GMMM Westover LLC,2526,GMMM Westover,NY,Broome,8,ST,OS,75.0,84.0,84.0,,11,1951,BIT,DFO,,,,,N,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,N,,,,,N,Y,,,,,,DFO,,,,New York State Elec & Gas Corp,22,42.1117,-75.9747
13313,22218,U S Army-Radford,52072,Radford Army Ammunition Plant,VA,Montgomery,GEN1,ST,OP,6.0,5.6,5.6,,1,1990,BIT,DFO,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,325,37.180440999999995,-80.542767
13314,22218,U S Army-Radford,52072,Radford Army Ammunition Plant,VA,Montgomery,GEN2,ST,OP,6.0,5.6,5.6,,1,1990,BIT,DFO,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,325,37.180440999999995,-80.542767
13315,22218,U S Army-Radford,52072,Radford Army Ammunition Plant,VA,Montgomery,GEN3,ST,OP,6.0,5.6,5.6,,1,1990,BIT,DFO,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,325,37.180440999999995,-80.542767
13316,22218,U S Army-Radford,52072,Radford Army Ammunition Plant,VA,Montgomery,GEN4,ST,OP,6.0,5.6,5.6,,1,1990,BIT,DFO,,,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,325,37.180440999999995,-80.542767
13405,23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,PA,Greene,1,ST,OP,576.0,530.0,570.0,,11,1969,BIT,DFO,SUB,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,10.0,2013.0,N,Y,,,Y,,,DFO,,,,West Penn Power Co,22,39.855556,-79.9275
13406,23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,PA,Greene,2,ST,OP,576.0,530.0,570.0,,10,1970,BIT,DFO,SUB,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,10.0,2013.0,N,Y,,,Y,,,DFO,,,,West Penn Power Co,22,39.855556,-79.9275
13407,23279,Allegheny Energy Supply Co LLC,3179,Hatfields Ferry Power Station,PA,Greene,3,ST,OP,576.0,530.0,570.0,,12,1971,BIT,DFO,SUB,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,10.0,2013.0,N,Y,,,Y,,,DFO,,,,West Penn Power Co,22,39.855556,-79.9275
13409,23279,Allegheny Energy Supply Co LLC,3181,FirstEnergy Mitchell Power Station,PA,Washington,3,ST,OP,299.2,278.0,288.0,,8,1963,BIT,NG,,,,,N,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,10.0,2013.0,N,Y,,Y,,,,NG,,,,West Penn Power Co,22,40.221111,-79.968333
13416,23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,WV,Harrison,1,ST,OP,684.0,652.0,662.0,,12,1972,BIT,DFO,NG,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,NG,,,,West Penn Power Co,22,39.384167,-80.3325
13417,23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,WV,Harrison,2,ST,OP,684.0,651.0,661.0,,12,1973,BIT,DFO,NG,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,NG,,,,West Penn Power Co,22,39.384167,-80.3325
13418,23279,Allegheny Energy Supply Co LLC,3944,FirstEnergy Harrison Power Station,WV,Harrison,3,ST,OP,684.0,651.0,661.0,,12,1974,BIT,DFO,NG,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,NG,,,,West Penn Power Co,22,39.384167,-80.3325
13419,23279,Allegheny Energy Supply Co LLC,6004,FirstEnergy Pleasants Power Station,WV,Pleasants,1,ST,OP,684.0,644.0,650.0,,4,1979,BIT,DFO,NG,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,NG,,,,West Penn Power Co,22,39.366667,-81.294444
13420,23279,Allegheny Energy Supply Co LLC,6004,FirstEnergy Pleasants Power Station,WV,Pleasants,2,ST,OP,684.0,644.0,650.0,,12,1980,BIT,DFO,NG,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,NG,,,,West Penn Power Co,22,39.366667,-81.294444
13461,23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,NC,Haywood,GEN8,ST,OP,7.5,7.5,7.5,,1,1937,BIT,BLQ,RFO,WDS,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,KER,RFO,DFO,Progress Energy Carolinas Inc,322122,35.535,-82.8411
13462,23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,NC,Haywood,GEN9,ST,OP,7.5,7.5,7.5,,1,1941,BIT,BLQ,RFO,WDS,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,KER,RFO,DFO,Progress Energy Carolinas Inc,322122,35.535,-82.8411
13463,23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,NC,Haywood,GN10,ST,OP,7.5,7.5,7.5,,1,1946,BIT,BLQ,RFO,WDS,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,KER,RFO,DFO,Progress Energy Carolinas Inc,322122,35.535,-82.8411
13464,23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,NC,Haywood,GN11,ST,OP,7.5,7.5,7.5,,1,1949,BIT,BLQ,RFO,WDS,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,KER,RFO,DFO,Progress Energy Carolinas Inc,322122,35.535,-82.8411
13465,23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,NC,Haywood,GN12,ST,OP,10.0,10.0,10.0,,1,1952,BIT,BLQ,RFO,WDS,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,KER,RFO,DFO,Progress Energy Carolinas Inc,322122,35.535,-82.8411
13466,23815,Blue Ridge Paper Products Inc,50244,Canton North Carolina,NC,Haywood,GN13,ST,OP,12.5,12.5,12.5,,6,1979,BIT,BLQ,RFO,WDS,,,N,N,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,KER,RFO,DFO,Progress Energy Carolinas Inc,322122,35.535,-82.8411
13491,24206,Amalgamated Sugar Co-Nampa,54690,Amalgamated Sugar LLC Nampa,ID,Canyon,2250,ST,OP,2.2,2.2,2.2,,10,1948,BIT,NG,,,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,,,,,Idaho Power Co,311,43.6058,-116.5753
13492,24206,Amalgamated Sugar Co-Nampa,54690,Amalgamated Sugar LLC Nampa,ID,Canyon,500,ST,SB,0.5,0.5,0.5,,10,1950,BIT,NG,,,,,N,Y,Y,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,Idaho Power Co,311,43.6058,-116.5753
13493,24206,Amalgamated Sugar Co-Nampa,54690,Amalgamated Sugar LLC Nampa,ID,Canyon,6500,ST,OP,6.0,6.0,6.0,,10,1968,BIT,NG,,,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,,,,,Idaho Power Co,311,43.6058,-116.5753
13518,24263,Cellu Tissue Holdings Inc,52017,Menominee Acquisition,MI,Menominee,ST1,ST,OS,1.5,1.5,1.5,,6,1962,BIT,,,,,,N,N,N,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Wisconsin Public Service Corp,322122,45.0975,-87.5958
13519,24263,Cellu Tissue Holdings Inc,52017,Menominee Acquisition,MI,Menominee,ST2,ST,OP,2.5,2.5,2.5,,6,1950,BIT,,,,,,N,Y,Y,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,,Y,,,,NG,,,,Wisconsin Public Service Corp,322122,45.0975,-87.5958
13667,27131,Imperial Savannah LP,50146,Imperial Savannah LP,GA,Chatham,GENA,ST,OP,2.7,2.7,2.7,,3,1948,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Georgia Power Co,311,32.143989000000005,-81.14655
13668,27131,Imperial Savannah LP,50146,Imperial Savannah LP,GA,Chatham,GENB,ST,OP,3.0,3.0,3.0,,2,1959,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,N,,,,,NG,,,,Georgia Power Co,311,32.143989000000005,-81.14655
13669,27131,Imperial Savannah LP,50146,Imperial Savannah LP,GA,Chatham,GENC,ST,OP,1.0,1.0,1.0,,8,1946,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,N,,,,,NG,,,,Georgia Power Co,311,32.143989000000005,-81.14655
13670,27131,Imperial Savannah LP,50146,Imperial Savannah LP,GA,Chatham,GEND,ST,OP,5.0,4.5,4.5,,3,1985,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,N,,,,,NG,,,,Georgia Power Co,311,32.143989000000005,-81.14655
