,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
18997,58485,"Rutgers, The State University of NJ",58504,Livingston Solar Farm,NJ,Middlesex,LVSF,PV,OP,1.2,1.2,1.0,,5,2009,SUN,,,,,,N,N,,S,96.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,"Rutgers, The State University of NJ",611,40.523610999999995,-74.43
18998,58486,Chuckawalla Solar LLC,58506,Chuckawalla Solar,CA,Riverside,0937,PV,OP,4.0,4.0,4.0,,6,2012,SUN,,,,,,N,Y,,S,8.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,22,33.568333,-114.918056
19005,58489,OCI Solar Power,58512,Cornerstone Power Vineland I LLC,NJ,Cumberland,PV1,PV,OP,3.1,3.1,3.1,,2,2012,SUN,,,,,,N,Y,,S,6.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vineland Municipal Electric Utilities,22,39.439721999999996,-75.04388900000001
19006,58490,Ironwood Solar LLC,58513,Ironwood Solar LLC,CA,Riverside County,0937,PV,OP,4.0,4.0,4.0,,4,2012,SUN,,,,,,N,Y,,S,8.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southern California Edison Co,22,33.565,-114.918056
19007,58491,"Constellation NewEnergy, Inc",58516,Union HS at Casa Grande,AZ,Pinal,PV1,PV,OP,1.6,1.6,1.6,,12,2012,SUN,,,,,,N,Y,,S,7.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.936944,-111.738611
19008,58491,"Constellation NewEnergy, Inc",58517,Vista Grande HS at Casa Grande,AZ,Pinal,PV1,PV,OP,1.8,1.8,1.8,,12,2012,SUN,,,,,,N,Y,,S,6.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,32.891389000000004,-111.71305600000001
19009,58492,Chattanooga Metropolitan Airport,58515,Chattanooga Metropolitan Airport Solar,TN,Hamilton,GEN1,PV,OP,1.0,0.7,0.3,,12,2011,SUN,,,,,,N,Y,,S,,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,EPB of Chattanooga,481,35.0375,-85.19694399999999
19010,58495,"Syncarpha Alethea I, LLC",58519,Alethea I,NJ,Burlington,1,PV,OP,2.8,2.8,2.8,,11,2011,SUN,,,,,,N,Y,,W,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSEG Power LLC,22,40.000556,-74.735
19011,58499,NRSF OPCO LLC,58524,Neuse River Solar Farm,NC,Wake,1,PV,OP,1.1,1.1,1.1,,12,2011,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duke Energy Carolinas, LLC",22,35.718056,-78.486944
19012,58500,City of Hayward,58525,City of Hayward WWTP,CA,Alameda,1,PV,OP,1.0,1.0,1.0,,11,2010,SUN,,,,,,N,Y,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pacific Gas & Electric Co,22,37.633333,-122.13083300000001
19013,58501,Five Crowns Inc,58527,Crown Cooling Facility,CA,Imperial,1,PV,OP,1.0,1.0,1.0,,12,2011,SUN,,,,,,N,Y,,S,2.0,N,Industrial Non-CHP,6,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Imperial Irrigation District,115,32.967222,-115.5325
19014,58505,"North Carolina Solar I, LLC",58529,Progress Manis I,NC,Scotland,P11A,PV,OP,0.5,0.5,0.5,,4,2012,SUN,,,,,,N,Y,,S,1.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.756389,-79.447222
19015,58505,"North Carolina Solar I, LLC",58529,Progress Manis I,NC,Scotland,P11B,PV,OP,0.5,0.5,0.5,,4,2012,SUN,,,,,,N,Y,,S,1.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.756389,-79.447222
19016,58505,"North Carolina Solar I, LLC",58530,Progress Jones I,NC,Scotland,P11C,PV,OP,0.5,0.5,0.5,,4,2012,SUN,,,,,,N,Y,,S,1.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.756389,-79.447222
19017,58505,"North Carolina Solar I, LLC",58530,Progress Jones I,NC,Scotland,P11D,PV,OP,0.5,0.5,0.5,,4,2012,SUN,,,,,,N,Y,,S,1.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Progress Energy Carolinas Inc,22,34.756389,-79.447222
19018,58506,Westford Solar Park,58534,Westford Solar Park,MA,Middlesex,1,PV,OP,4.0,4.0,4.0,,4,2012,SUN,,,,,,N,N,,S,12.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Grid,22,42.636389,-71.419444
19019,58507,Solar Star Arizona III LLC,58539,Lake Pleasant WTP,AZ,Maricopa,1,PV,OP,6.5,1.6,0.9,,12,2012,SUN,,,,,,N,Y,,W,14.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona Public Service Co,92,33.820555999999996,-112.24
19020,58508,Carolina Solar Energy II LLC,58538,PCSP3 Airport,NC,Person,3,PV,OP,2.5,2.5,2.5,,9,2012,SUN,,,,,,N,N,,J,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duke Energy Carolinas, LLC",22,36.288056,-78.986111
19021,58511,SunGen Sharon 1 LLC,58541,SunGen Sharon 1 LLC,VT,Windsor,1,PV,OP,1.8,1.8,1.8,,8,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Mountain Power Corp,22,43.79,-72.49
19022,58514,"Gilbert Solar Facility I, LLC",58543,"Gilbert Solar Facility I, LLC",AZ,Maricopa,1,PV,OP,2.5,2.5,2.5,,10,2011,SUN,,,,,,N,Y,,S,5.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,22,33.356389,-111.79833300000001
